Groups,Paths,OID,Name,Unit,Tips,AccessMode,DataType,ByteSize,Ratio,Range,Options
"Digital Module,Debug Parameters,Basic Parameters",DigitalModule.DebugParameters.BasicParameters,TB2-DEBUG.P0812,Digital Plate Temperature,℃,,ro,int16,2,,,
"Digital Module,Debug Parameters,Basic Parameters",DigitalModule.DebugParameters.BasicParameters,TB2-DEBUG.P0A1C,Digital Board SN,,,rw,string,40,,,
"Digital Module,Debug Parameters,Basic Parameters",DigitalModule.DebugParameters.BasicParameters,TB2-DEBUG.P0A1D,Flatness CRC Check,,,ro,binary,2,,,
"Digital Module,Debug Parameters,Basic Parameters",DigitalModule.DebugParameters.BasicParameters,TB2-DEBUG.P01D3,Port Jump,,,rw,uint8,1,,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0400,Radio Module 1 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0401,Radio Module 1 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0402,Radio Module 1 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0403,Radio Module 1 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0404,Radio Module 2 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0405,Radio Module 2 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0406,Radio Module 2 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0407,Radio Module 2 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0235,Radio Module 2 Carrier Tape Polymeric ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0408,Radio Module 3 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0409,Radio Module 3 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P040A,Radio Module 3 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P040B,Radio Module 3 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P040C,Radio Module 4 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P040D,Radio Module 4 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P040E,Radio Module 4 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P040F,Radio Module 4 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0600,Radio Module 5 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0601,Radio Module 5 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0602,Radio Module 5 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0603,Radio Module 5 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0604,Radio Module 6 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0605,Radio Module 6 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0606,Radio Module 6 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0607,Radio Module 6 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0608,Radio Module 7 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0609,Radio Module 7 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P060A,Radio Module 7 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P060B,Radio Module 7 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,Over Temp Protection Threshold",DigitalModule.DebugParameters.OverTempProtectionThreshold,TB2-DEBUG.P0813,Protection Threshold,,,rw,int8,1,,,
"Digital Module,Debug Parameters,Over Temp Protection Threshold",DigitalModule.DebugParameters.OverTempProtectionThreshold,TB2-DEBUG.P0814,Recover Threshold,,,rw,int8,1,,,
"Digital Module,Debug Parameters,Over Temp Protection Threshold",DigitalModule.DebugParameters.OverTempProtectionThreshold,TB2-DEBUG.P0815,Over Temp Test Mode Switch,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,DPD DBGMODE",DigitalModule.DebugParameters.DPDDBGMODE,TB2-DEBUG.P08FA,DPD DBGMODE Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,DPD Switch",DigitalModule.DebugParameters.DPDSwitch,TB2-DEBUG.P0B8D,Amplifier Module 1 DPD Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,DPD Switch",DigitalModule.DebugParameters.DPDSwitch,TB2-DEBUG.P0B8E,Amplifier Module 2 DPD Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,DPD Switch",DigitalModule.DebugParameters.DPDSwitch,TB2-DEBUG.P0B8F,Amplifier Module 3 DPD Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,DPD Switch",DigitalModule.DebugParameters.DPDSwitch,TB2-DEBUG.P0B8B,Amplifier Module 4 DPD Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,DPD Switch",DigitalModule.DebugParameters.DPDSwitch,TB2-DEBUG.P0C00,Amplifier Module 5 DPD Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,DPD Switch",DigitalModule.DebugParameters.DPDSwitch,TB2-DEBUG.P0C01,Amplifier Module 6 DPD Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,DPD Switch",DigitalModule.DebugParameters.DPDSwitch,TB2-DEBUG.P0C02,Amplifier Module 7 DPD Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Carrier test",DigitalModule.DebugParameters.Carriertest,TB2-DEBUG.P01D0,Carrier test mode switch,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,Signal Send test",DigitalModule.DebugParameters.SignalSendtest,TB2-DEBUG.P0884,Radio Module 1 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send test",DigitalModule.DebugParameters.SignalSendtest,TB2-DEBUG.P0885,Radio Module 2 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send test",DigitalModule.DebugParameters.SignalSendtest,TB2-DEBUG.P0886,Radio Module 3 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send test",DigitalModule.DebugParameters.SignalSendtest,TB2-DEBUG.P0887,Radio Module 4 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send test",DigitalModule.DebugParameters.SignalSendtest,TB2-DEBUG.P0888,Radio Module 5 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send test",DigitalModule.DebugParameters.SignalSendtest,TB2-DEBUG.P0889,Radio Module 6 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send test",DigitalModule.DebugParameters.SignalSendtest,TB2-DEBUG.P088A,Radio Module 7 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P0AF0,Vendor,,,rw,string,20,,,
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P0AF4,Element Model Number,,,rw,string,40,,,
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P0AF3,Element Serial Number,,,rw,string,40,,,
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P031D,MAC Address,,,rw,binary,6,,,
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P01D1,Optical Module Certified,,,rw,string,200,,,
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P0BBD,The FPGA Debugging Mode Switch,,,rw,binary,1,,,00=Off;01=On
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P0310,Web Version,,,ro,string,20,,,
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P031E,Hardware Version,,,rw,string,40,,,
"Small-Signal,Gain,Radio Module  1",Small-Signal.Gain.RadioModule1,TB2.P0011,Radio Module 1 Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module  1",Small-Signal.Gain.RadioModule1,TB2.P0012,Radio Module 1 Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module  1",Small-Signal.Gain.RadioModule1,TB2.P0013,Radio Module 1 Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Radio Module  1",Small-Signal.Gain.RadioModule1,TB2.P0017,Radio Module 1 Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module  1",Small-Signal.Gain.RadioModule1,TB2.P0018,Radio Module 1 Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Radio Module  1",Small-Signal.Gain.RadioModule1,TB2.P0019,Radio Module 1 Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 2",Small-Signal.Gain.RadioModule2,TB2.P0031,Radio Module 2 Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 2",Small-Signal.Gain.RadioModule2,TB2.P0032,Radio Module 2 Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 2",Small-Signal.Gain.RadioModule2,TB2.P0033,Radio Module 2 Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Radio Module 2",Small-Signal.Gain.RadioModule2,TB2.P0037,Radio Module 2 Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 2",Small-Signal.Gain.RadioModule2,TB2.P0038,Radio Module 2 Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 2",Small-Signal.Gain.RadioModule2,TB2.P0039,Radio Module 2 Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 3",Small-Signal.Gain.RadioModule3,TB2.P0051,Radio Module 3 Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 3",Small-Signal.Gain.RadioModule3,TB2.P0052,Radio Module 3 Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 3",Small-Signal.Gain.RadioModule3,TB2.P0053,Radio Module 3 Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Radio Module 3",Small-Signal.Gain.RadioModule3,TB2.P0057,Radio Module 3 Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 3",Small-Signal.Gain.RadioModule3,TB2.P0058,Radio Module 3 Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 3",Small-Signal.Gain.RadioModule3,TB2.P0059,Radio Module 3 Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 4",Small-Signal.Gain.RadioModule4,TB2.P0071,Radio Module 4 Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 4",Small-Signal.Gain.RadioModule4,TB2.P0072,Radio Module 4 Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 4",Small-Signal.Gain.RadioModule4,TB2.P0073,Radio Module 4 Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Radio Module 4",Small-Signal.Gain.RadioModule4,TB2.P0077,Radio Module 4 Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 4",Small-Signal.Gain.RadioModule4,TB2.P0078,Radio Module 4 Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 4",Small-Signal.Gain.RadioModule4,TB2.P0079,Radio Module 4 Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Radio Module  5",Small-Signal.Gain.RadioModule5,TB2.P059B,Radio Module 5 Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module  5",Small-Signal.Gain.RadioModule5,TB2.P0092,Radio Module 5 Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module  5",Small-Signal.Gain.RadioModule5,TB2.P0093,Radio Module 5 Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Radio Module  5",Small-Signal.Gain.RadioModule5,TB2.P059F,Radio Module 5 Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module  5",Small-Signal.Gain.RadioModule5,TB2.P0098,Radio Module 5 Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Radio Module  5",Small-Signal.Gain.RadioModule5,TB2.P0099,Radio Module 5 Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 6",Small-Signal.Gain.RadioModule6,TB2.P0622,Radio Module 6 Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 6",Small-Signal.Gain.RadioModule6,TB2.P00B2,Radio Module 6 Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 6",Small-Signal.Gain.RadioModule6,TB2.P00B3,Radio Module 6 Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Radio Module 6",Small-Signal.Gain.RadioModule6,TB2.P0626,Radio Module 6 Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 6",Small-Signal.Gain.RadioModule6,TB2.P00B8,Radio Module 6 Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 6",Small-Signal.Gain.RadioModule6,TB2.P00B9,Radio Module 6 Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 7",Small-Signal.Gain.RadioModule7,TB2.P062A,Radio Module 7 Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 7",Small-Signal.Gain.RadioModule7,TB2.P00D2,Radio Module 7 Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 7",Small-Signal.Gain.RadioModule7,TB2.P00D3,Radio Module 7 Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Radio Module 7",Small-Signal.Gain.RadioModule7,TB2.P062E,Radio Module 7 Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 7",Small-Signal.Gain.RadioModule7,TB2.P00D8,Radio Module 7 Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 7",Small-Signal.Gain.RadioModule7,TB2.P00D9,Radio Module 7 Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 1",Small-Signal.Frequency.RadioModule1,TB2.P001E,Radio Module 1 Uplink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 1",Small-Signal.Frequency.RadioModule1,TB2.P001F,Radio Module 1 Downlink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 2",Small-Signal.Frequency.RadioModule2,TB2.P003E,Radio Module 2 Uplink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 2",Small-Signal.Frequency.RadioModule2,TB2.P003F,Radio Module 2 Downlink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 3",Small-Signal.Frequency.RadioModule3,TB2.P005E,Radio Module 3 Uplink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 3",Small-Signal.Frequency.RadioModule3,TB2.P005F,Radio Module 3 Downlink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 4",Small-Signal.Frequency.RadioModule4,TB2.P007E,Radio Module 4 Uplink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 4",Small-Signal.Frequency.RadioModule4,TB2.P007F,Radio Module 4 Downlink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 5",Small-Signal.Frequency.RadioModule5,TB2.P009E,Radio Module 5 Uplink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 5",Small-Signal.Frequency.RadioModule5,TB2.P009F,Radio Module 5 Downlink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 6",Small-Signal.Frequency.RadioModule6,TB2.P00BE,Radio Module 6 Uplink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 6",Small-Signal.Frequency.RadioModule6,TB2.P00BF,Radio Module 6 Downlink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 7",Small-Signal.Frequency.RadioModule7,TB2.P00DE,Radio Module 7 Uplink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 7",Small-Signal.Frequency.RadioModule7,TB2.P00DF,Radio Module 7 Downlink Center Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Other Parameters,Switch Control",Small-Signal.OtherParameters.SwitchControl,TB2.P01C1,Frequency Gain Compensation Switch,,,rw,binary,1,,,00=Off;01=On
"Small-Signal,Other Parameters,Temperature Compensation",Small-Signal.OtherParameters.TemperatureCompensation,TB2.P00CA,Temperature Compensation Enable,,,rw,binary,1,,,00=Off;01=On
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01C7,Radio Module 1 Reverse Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01C8,Radio Module 1 Reverse Power Bias Value,,,rw,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01D5,Radio Module 1 Reverse Power Return Loss,,,rw,int16,2,1000,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01C9,Radio Module 2 Reverse Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01CA,Radio Module 2 Reverse Power Bias Value,,,rw,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01D6,Radio Module 2 Reverse Power Return Loss,,,rw,int16,2,1000,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01CB,Radio Module 3 Reverse Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01CC,Radio Module 3 Reverse Power Bias Value,,,rw,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01D7,Radio Module 3 Reverse Power Return Loss,,,rw,int16,2,1000,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01CD,Radio Module 4 Reverse Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01CE,Radio Module 4 Reverse Power Bias Value,,,rw,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01D8,Radio Module 4 Reverse Power Return Loss,,,rw,int16,2,1000,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01CF,Radio Module 5 Reverse Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01D0,Radio Module 5 Reverse Power Bias Value,,,rw,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01D9,Radio Module 5 Reverse Power Return Loss,,,rw,int16,2,1000,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01D1,Radio Module 6 Reverse Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01D2,Radio Module 6 Reverse Power Bias Value,,,rw,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01DA,Radio Module 6 Reverse Power Return Loss,,,rw,int16,2,1000,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01D3,Radio Module 7 Reverse Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01D4,Radio Module 7 Reverse Power Bias Value,,,rw,int16,2,10,,
"Small-Signal,Other Parameters,Reflect Power",Small-Signal.OtherParameters.ReflectPower,TB2.P01DB,Radio Module 7 Reverse Power Return Loss,,,rw,int16,2,1000,,
"Small-Signal,Other Parameters,Radio Module 1 Feedback",Small-Signal.OtherParameters.RadioModule1Feedback,TB2.P0026,Radio Module 1 Feedback Attenuation Calibration Value,,,rw,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 1 Feedback",Small-Signal.OtherParameters.RadioModule1Feedback,TB2.P001D,Radio Module 1 Feedback offset Value,,,rw,int8,1,2,,
"Small-Signal,Other Parameters,Radio Module 1 Feedback",Small-Signal.OtherParameters.RadioModule1Feedback,TB2.P0046,Radio Module 1 Feedback Attenuation Value,,,ro,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 1 Feedback",Small-Signal.OtherParameters.RadioModule1Feedback,TB2.P0066,Radio Module 1 FeedBack Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Radio Module 2 Feedback",Small-Signal.OtherParameters.RadioModule2Feedback,TB2.P0027,Radio Module 2 Feedback Attenuation Calibration Value,,,rw,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 2 Feedback",Small-Signal.OtherParameters.RadioModule2Feedback,TB2.P003D,Radio Module 2 Feedback offset Value,,,rw,int8,1,2,,
"Small-Signal,Other Parameters,Radio Module 2 Feedback",Small-Signal.OtherParameters.RadioModule2Feedback,TB2.P0047,Radio Module 2 Feedback Attenuation Value,,,ro,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 2 Feedback",Small-Signal.OtherParameters.RadioModule2Feedback,TB2.P0067,Radio Module 2 FeedBack Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Radio Module 3 Feedback",Small-Signal.OtherParameters.RadioModule3Feedback,TB2.P0028,Radio Module 3 Feedback Attenuation Calibration Value,,,rw,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 3 Feedback",Small-Signal.OtherParameters.RadioModule3Feedback,TB2.P005D,Radio Module 3 Feedback offset Value,,,rw,int8,1,2,,
"Small-Signal,Other Parameters,Radio Module 3 Feedback",Small-Signal.OtherParameters.RadioModule3Feedback,TB2.P0048,Radio Module 3 Feedback Attenuation Value,,,ro,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 3 Feedback",Small-Signal.OtherParameters.RadioModule3Feedback,TB2.P0068,Radio Module 3 FeedBack Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Radio Module 4 Feedback",Small-Signal.OtherParameters.RadioModule4Feedback,TB2.P0029,Radio Module 4 Feedback Attenuation Calibration Value,,,rw,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 4 Feedback",Small-Signal.OtherParameters.RadioModule4Feedback,TB2.P007D,Radio Module 4 Feedback offset Value,,,rw,int8,1,2,,
"Small-Signal,Other Parameters,Radio Module 4 Feedback",Small-Signal.OtherParameters.RadioModule4Feedback,TB2.P0049,Radio Module 4 Feedback Attenuation Value,,,ro,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 4 Feedback",Small-Signal.OtherParameters.RadioModule4Feedback,TB2.P0069,Radio Module 4 FeedBack Power,,,ro,int16,2,10,,
